Formatted Date,Temperature (C)
2008-08-29 11:00:00.000,23.58888889
2008-08-29 12:00:00.000,26.11111111
2008-08-29 13:00:00.000,27.28888889
2008-08-29 14:00:00.000,27.05
2008-08-29 15:00:00.000,27.8
2008-08-29 16:00:00.000,27.77777778
2008-08-29 17:00:00.000,27.53888889
2008-08-29 18:00:00.000,27.08333333
2008-08-29 19:00:00.000,24.95
2008-08-29 20:00:00.000,22.31666667
2008-08-29 21:00:00.000,21.11111111
2008-08-29 22:00:00.000,19.48888889
2008-08-29 23:00:00.000,19.48333333
2008-08-03 00:00:00.000,23.19444444
2008-08-03 01:00:00.000,21.68888889
2008-08-03 02:00:00.000,19.16111111
2008-08-03 03:00:00.000,22.10555556
2008-08-03 04:00:00.000,21.65
2008-08-03 05:00:00.000,20.84444444
2008-08-03 06:00:00.000,19.93333333
2008-08-03 07:00:00.000,21.09444444
2008-08-03 08:00:00.000,22.63888889
2008-08-03 09:00:00.000,22.97222222
2008-08-03 10:00:00.000,26.13888889
2008-08-03 11:00:00.000,25.57777778
2008-08-03 12:00:00.000,27.92222222
2008-08-03 13:00:00.000,30.07222222
2008-08-03 14:00:00.000,31.06666667
2008-08-03 15:00:00.000,31.13888889
2008-08-03 16:00:00.000,31.13888889
2008-08-03 17:00:00.000,31.08333333
2008-08-03 18:00:00.000,30.05
2008-08-03 19:00:00.000,28.96111111
2008-08-03 20:00:00.000,25.59444444
2008-08-03 21:00:00.000,23.01666667
2008-08-03 22:00:00.000,22.39444444
2008-08-03 23:00:00.000,20.64444444
2008-08-30 00:00:00.000,18.86666667
2008-08-30 01:00:00.000,18.86666667
2008-08-30 02:00:00.000,13.63888889
2008-08-30 03:00:00.000,17.82222222
2008-08-30 04:00:00.000,17.24444444
2008-08-30 05:00:00.000,16.23333333
2008-08-30 06:00:00.000,17.12777778
2008-08-30 07:00:00.000,17.68888889
2008-08-30 08:00:00.000,18.78888889
2008-08-30 09:00:00.000,20
2008-08-30 10:00:00.000,20.02222222
2008-08-30 11:00:00.000,21.13333333
2008-08-30 12:00:00.000,21.25
2008-08-30 13:00:00.000,21.31666667
2008-08-30 14:00:00.000,22.36111111
2008-08-30 15:00:00.000,22.89444444
2008-08-30 16:00:00.000,22.89444444
2008-08-30 17:00:00.000,23.87777778
2008-08-30 18:00:00.000,23.81666667
2008-08-30 19:00:00.000,22.1
2008-08-30 20:00:00.000,19.57777778
2008-08-30 21:00:00.000,18.56666667
2008-08-30 22:00:00.000,17.92222222
2008-08-30 23:00:00.000,16.13888889
2008-08-31 00:00:00.000,15.32222222
2008-08-31 01:00:00.000,13.7
2008-08-31 02:00:00.000,13.81666667
2008-08-31 03:00:00.000,11.47777778
2008-08-31 04:00:00.000,11.45555556
2008-08-31 05:00:00.000,9.922222222
2008-08-31 06:00:00.000,9.927777778
2008-08-31 07:00:00.000,12.02222222
2008-08-31 08:00:00.000,14.66111111
2008-08-31 09:00:00.000,17.73333333
2008-08-31 10:00:00.000,19.95
2008-08-31 11:00:00.000,21.95555556
2008-08-31 12:00:00.000,22.72777778
2008-08-31 13:00:00.000,23.83888889
2008-08-31 14:00:00.000,23.81666667
2008-08-31 15:00:00.000,23.93333333
2008-08-31 16:00:00.000,23.88333333
2008-08-31 17:00:00.000,23.97777778
2008-08-31 18:00:00.000,23.86111111
2008-08-31 19:00:00.000,21.05555556
2008-08-31 20:00:00.000,17.66666667
2008-08-31 21:00:00.000,17.57222222
2008-08-31 22:00:00.000,17.41111111
2008-08-31 23:00:00.000,16.36111111
2008-08-04 00:00:00.000,20.05555556
2008-08-04 01:00:00.000,19.5
2008-08-04 02:00:00.000,20.42222222
2008-08-04 03:00:00.000,17.82777778
2008-08-04 04:00:00.000,18.27222222
2008-08-04 05:00:00.000,16.96666667
2008-08-04 06:00:00.000,17.81111111
2008-08-04 07:00:00.000,21.00555556
2008-08-04 08:00:00.000,24.78333333
2008-08-04 09:00:00.000,27.3
2008-08-04 10:00:00.000,28.89444444
2008-08-04 11:00:00.000,29.80555556
2008-08-04 12:00:00.000,31.11666667
2008-08-04 13:00:00.000,32.25
2008-08-04 14:00:00.000,32.26666667
2008-08-04 15:00:00.000,32.82777778
2008-08-04 16:00:00.000,32.82777778
2008-08-04 17:00:00.000,32.80555556
2008-08-04 18:00:00.000,32.22222222
2008-08-04 19:00:00.000,30.02222222
2008-08-04 20:00:00.000,27.56111111
2008-08-04 21:00:00.000,24.07777778
2008-08-04 22:00:00.000,24.16111111
2008-08-04 23:00:00.000,23.34444444
2008-08-05 00:00:00.000,24.05
2008-08-05 01:00:00.000,21.50555556
2008-08-05 02:00:00.000,17.03888889
2008-08-05 03:00:00.000,20.56111111
2008-08-05 04:00:00.000,20.56111111
2008-08-05 05:00:00.000,19.12777778
2008-08-05 06:00:00.000,18.98333333
2008-08-05 07:00:00.000,20.07222222
2008-08-05 08:00:00.000,22.25555556
2008-08-05 09:00:00.000,25.01111111
2008-08-05 10:00:00.000,27.25
2008-08-05 11:00:00.000,27.58333333
2008-08-05 12:00:00.000,29.82222222
2008-08-05 13:00:00.000,28.66111111
2008-08-05 14:00:00.000,27.73333333
2008-08-05 15:00:00.000,26.96111111
2008-08-05 16:00:00.000,23.84444444
2008-08-05 17:00:00.000,23.07222222
2008-08-05 18:00:00.000,22.80555556
2008-08-05 19:00:00.000,22.76111111
2008-08-05 20:00:00.000,22.16666667
2008-08-05 21:00:00.000,20.05
2008-08-05 22:00:00.000,19.46666667
2008-08-05 23:00:00.000,18.13888889
2008-08-06 00:00:00.000,17.31666667
2008-08-06 01:00:00.000,16.76111111
2008-08-06 02:00:00.000,14.62222222
2008-08-06 03:00:00.000,16.01666667
2008-08-06 04:00:00.000,14.97222222
2008-08-06 05:00:00.000,14.78333333
2008-08-06 06:00:00.000,14.96111111
2008-08-06 07:00:00.000,17.6
2008-08-06 08:00:00.000,20.83888889
2008-08-06 09:00:00.000,23.71111111
2008-08-06 10:00:00.000,25.90555556
2008-08-06 11:00:00.000,26.90555556
2008-08-06 12:00:00.000,27.15
2008-08-06 13:00:00.000,27.2
2008-08-06 14:00:00.000,27.69444444
2008-08-06 15:00:00.000,27.72777778
2008-08-06 16:00:00.000,27.75555556
2008-08-06 17:00:00.000,27.75
2008-08-06 18:00:00.000,27.19444444
2008-08-06 19:00:00.000,26.08333333
2008-08-06 20:00:00.000,23.04444444
2008-08-06 21:00:00.000,19.88333333
2008-08-06 22:00:00.000,18.77222222
2008-08-06 23:00:00.000,17.38333333
2008-08-07 00:00:00.000,15.95
2008-08-07 01:00:00.000,15.44444444
2008-08-07 02:00:00.000,15.70555556
2008-08-07 03:00:00.000,13.26666667
2008-08-07 04:00:00.000,13.26666667
2008-08-07 05:00:00.000,12.5
2008-08-07 06:00:00.000,12.76111111
2008-08-07 07:00:00.000,17.51111111
2008-08-07 08:00:00.000,19.85
2008-08-07 09:00:00.000,22.71111111
2008-08-07 10:00:00.000,25
2008-08-07 11:00:00.000,26.1
2008-08-07 12:00:00.000,27.22222222
2008-08-07 13:00:00.000,27.77777778
2008-08-07 14:00:00.000,28.77222222
2008-08-07 15:00:00.000,28.86111111
2008-08-07 16:00:00.000,28.88333333
2008-08-07 17:00:00.000,28.83333333
2008-08-07 18:00:00.000,28.81666667
2008-08-07 19:00:00.000,27.65555556
2008-08-07 20:00:00.000,24.01666667
2008-08-07 21:00:00.000,22.08333333
2008-08-07 22:00:00.000,20.39444444
2008-08-07 23:00:00.000,19.3
2008-08-08 00:00:00.000,16.67222222
2008-08-08 01:00:00.000,15.53333333
2008-08-08 02:00:00.000,17.72222222
2008-08-08 03:00:00.000,15.51111111
2008-08-08 04:00:00.000,14.42222222
2008-08-08 05:00:00.000,14.25555556
2008-08-08 06:00:00.000,15.90555556
2008-08-08 07:00:00.000,19.66111111
2008-08-08 08:00:00.000,22.44444444
2008-08-08 09:00:00.000,26.07222222
2008-08-08 10:00:00.000,27.80555556
2008-08-08 11:00:00.000,28.89444444
2008-08-08 12:00:00.000,31.03888889
2008-08-08 13:00:00.000,32.08333333
2008-08-08 14:00:00.000,32.02222222
2008-08-08 15:00:00.000,32.22222222
2008-08-08 16:00:00.000,32.75555556
2008-08-08 17:00:00.000,32.14444444
2008-08-08 18:00:00.000,31.01666667
2008-08-08 19:00:00.000,28.81666667
2008-08-08 20:00:00.000,23.95555556
2008-08-08 21:00:00.000,20.93333333
2008-08-08 22:00:00.000,19.35555556
2008-08-08 23:00:00.000,19.44444444
2008-08-09 00:00:00.000,18.87222222
2008-08-09 01:00:00.000,18.27222222
2008-08-09 02:00:00.000,14.8
2008-08-09 03:00:00.000,18.38333333
2008-08-09 04:00:00.000,17.80555556
2008-08-09 05:00:00.000,18.36666667
2008-08-09 06:00:00.000,17.27222222
2008-08-09 07:00:00.000,17.80555556
2008-08-09 08:00:00.000,18.76666667
2008-08-09 09:00:00.000,18.86666667
2008-08-09 10:00:00.000,20.00555556
2008-08-09 11:00:00.000,20.09444444
2008-08-09 12:00:00.000,22.27222222
2008-08-09 13:00:00.000,23.77222222
2008-08-09 14:00:00.000,23.88888889
2008-08-09 15:00:00.000,24.88333333
2008-08-09 16:00:00.000,24.90555556
2008-08-09 17:00:00.000,24.87777778
2008-08-09 18:00:00.000,22.8
2008-08-09 19:00:00.000,22.2
2008-08-09 20:00:00.000,20.27222222
2008-08-09 21:00:00.000,18.84444444
2008-08-09 22:00:00.000,18.26666667
2008-08-09 23:00:00.000,17.20555556
2008-12-01 00:00:00.000,5.994444444
2008-12-01 01:00:00.000,4.5
2008-12-01 02:00:00.000,5.438888889
2008-12-01 03:00:00.000,5.411111111
2008-12-01 04:00:00.000,5.488888889
2008-12-01 05:00:00.000,6.016666667
2008-12-01 06:00:00.000,6.111111111
2008-12-01 07:00:00.000,7.111111111
2008-12-01 08:00:00.000,7.705555556
2008-12-01 09:00:00.000,9.861111111
2008-12-01 10:00:00.000,12.05555556
2008-12-01 11:00:00.000,12.70555556
2008-12-01 12:00:00.000,12.89444444
2008-12-01 13:00:00.000,13.97222222
2008-12-01 14:00:00.000,14.90555556
2008-12-01 15:00:00.000,13.88888889
2008-12-01 16:00:00.000,12.85555556
2008-12-01 17:00:00.000,12.24444444
2008-12-01 18:00:00.000,12.2
2008-12-01 19:00:00.000,11.1
2008-12-01 20:00:00.000,7.844444444
2008-12-01 21:00:00.000,8.355555556
2008-12-01 22:00:00.000,7.433333333
2008-12-01 23:00:00.000,6.205555556
2008-12-10 00:00:00.000,-0.555555556
2008-12-10 01:00:00.000,2.533333333
2008-12-10 02:00:00.000,-1.161111111
2008-12-10 03:00:00.000,-1.688888889
2008-12-10 04:00:00.000,-1.722222222
2008-12-10 05:00:00.000,-2.222222222
2008-12-10 06:00:00.000,-2.244444444
2008-12-10 07:00:00.000,-2.238888889
2008-12-10 08:00:00.000,-1.205555556
2008-12-10 09:00:00.000,-0.022222222
2008-12-10 10:00:00.000,2.066666667
2008-12-10 11:00:00.000,2.755555556
2008-12-10 12:00:00.000,3.822222222
2008-12-10 13:00:00.000,3.872222222
2008-12-10 14:00:00.000,3.933333333
2008-12-10 15:00:00.000,3.816666667
2008-12-10 16:00:00.000,2.833333333
2008-12-10 17:00:00.000,3.727777778
2008-12-10 18:00:00.000,3.677777778
2008-12-10 19:00:00.000,2.838888889
2008-12-10 20:00:00.000,2.266666667
2008-12-10 21:00:00.000,2.266666667
2008-12-10 22:00:00.000,2.355555556
2008-12-10 23:00:00.000,2.755555556
2008-12-11 00:00:00.000,2.755555556
2008-12-11 01:00:00.000,3.7
2008-12-11 02:00:00.000,3.794444444
2008-12-11 03:00:00.000,3.816666667
2008-12-11 04:00:00.000,4.344444444
2008-12-11 05:00:00.000,3.816666667
2008-12-11 06:00:00.000,3.866666667
2008-12-11 07:00:00.000,4.033333333
2008-12-11 08:00:00.000,5.972222222
2008-12-11 09:00:00.000,6.016666667
2008-12-11 10:00:00.000,6.055555556
2008-12-11 11:00:00.000,7.105555556
2008-12-11 12:00:00.000,7.733333333
2008-12-11 13:00:00.000,8.788888889
2008-12-11 14:00:00.000,8.883333333
2008-12-11 15:00:00.000,8.816666667
2008-12-11 16:00:00.000,7.811111111
2008-12-11 17:00:00.000,7.755555556
2008-12-11 18:00:00.000,7.177777778
2008-12-11 19:00:00.000,7.005555556
2008-12-11 20:00:00.000,6.138888889
2008-12-11 21:00:00.000,5.533333333
2008-12-11 22:00:00.000,4.866666667
2008-12-11 23:00:00.000,3.938888889
2008-12-12 00:00:00.000,3.305555556
2008-12-12 01:00:00.000,3.961111111
2008-12-12 02:00:00.000,2.75
2008-12-12 03:00:00.000,3.255555556
2008-12-12 04:00:00.000,4.111111111
2008-12-12 05:00:00.000,3.838888889
2008-12-12 06:00:00.000,4.905555556
2008-12-12 07:00:00.000,5.288888889
2008-12-12 08:00:00.000,5.944444444
2008-12-12 09:00:00.000,6.016666667
2008-12-12 10:00:00.000,6.35
2008-12-12 11:00:00.000,7.1
2008-12-12 12:00:00.000,7.677777778
2008-12-12 13:00:00.000,7.977777778
2008-12-12 14:00:00.000,7.75
2008-12-12 15:00:00.000,7.216666667
2008-12-12 16:00:00.000,7.766666667
2008-12-12 17:00:00.000,7.061111111
2008-12-12 18:00:00.000,6.061111111
2008-12-12 19:00:00.000,5.283333333
2008-12-12 20:00:00.000,3.977777778
2008-12-12 21:00:00.000,2.883333333
2008-12-12 22:00:00.000,3.661111111
2008-12-12 23:00:00.000,3.905555556
2008-12-13 00:00:00.000,3.861111111
2008-12-13 01:00:00.000,4.955555556
2008-12-13 02:00:00.000,3.861111111
2008-12-13 03:00:00.000,4.372222222
2008-12-13 04:00:00.000,4.022222222
2008-12-13 05:00:00.000,2.822222222
2008-12-13 06:00:00.000,2.822222222
2008-12-13 07:00:00.000,3.883333333
2008-12-13 08:00:00.000,3.861111111
2008-12-13 09:00:00.000,4.905555556
2008-12-13 10:00:00.000,6.788888889
2008-12-13 11:00:00.000,6.961111111
2008-12-13 12:00:00.000,6.983333333
2008-12-13 13:00:00.000,6.172222222
2008-12-13 14:00:00.000,7.033333333
2008-12-13 15:00:00.000,6.016666667
2008-12-13 16:00:00.000,6.122222222
2008-12-13 17:00:00.000,5.994444444
2008-12-13 18:00:00.000,5.972222222
2008-12-13 19:00:00.000,5.861111111
2008-12-13 20:00:00.000,5.95
2008-12-13 21:00:00.000,5.388888889
2008-12-13 22:00:00.000,4.938888889
2008-12-13 23:00:00.000,4.422222222
2008-12-14 00:00:00.000,4.422222222
2008-12-14 01:00:00.000,3.544444444
2008-12-14 02:00:00.000,4.955555556
2008-12-14 03:00:00.000,4.955555556
2008-12-14 04:00:00.000,4.888888889
2008-12-14 05:00:00.000,3.916666667
2008-12-14 06:00:00.000,3.916666667
2008-12-14 07:00:00.000,3.811111111
2008-12-14 08:00:00.000,3.894444444
2008-12-14 09:00:00.000,3.916666667
2008-12-14 10:00:00.000,5.011111111
2008-12-14 11:00:00.000,5.066666667
2008-12-14 12:00:00.000,7.15
2008-12-14 13:00:00.000,7.177777778
2008-12-14 14:00:00.000,7.777777778
2008-12-14 15:00:00.000,7.755555556
2008-12-14 16:00:00.000,6.061111111
2008-12-14 17:00:00.000,4.883333333
2008-12-14 18:00:00.000,5.905555556
2008-12-14 19:00:00.000,4.838888889
2008-12-14 20:00:00.000,4.933333333
2008-12-14 21:00:00.000,4.4
2008-12-14 22:00:00.000,4.377777778
2008-12-14 23:00:00.000,3.333333333
2008-12-15 00:00:00.000,4.327777778
2008-12-15 01:00:00.000,5.6
2008-12-15 02:00:00.000,2.733333333
2008-12-15 03:00:00.000,3.772222222
2008-12-15 04:00:00.000,4.288888889
2008-12-15 05:00:00.000,3.8
2008-12-15 06:00:00.000,3.844444444
2008-12-15 07:00:00.000,3.977777778
2008-12-15 08:00:00.000,4.816666667
2008-12-15 09:00:00.000,5.994444444
2008-12-15 10:00:00.000,7.083333333
2008-12-15 11:00:00.000,7.761111111
2008-12-15 12:00:00.000,8.822222222
2008-12-15 13:00:00.000,8.833333333
2008-12-15 14:00:00.000,8.844444444
2008-12-15 15:00:00.000,7.827777778
2008-12-15 16:00:00.000,7.65
2008-12-15 17:00:00.000,7.133333333
2008-12-15 18:00:00.000,7.133333333
2008-12-15 19:00:00.000,6.116666667
2008-12-15 20:00:00.000,6.088888889
2008-12-15 21:00:00.000,6.044444444
2008-12-15 22:00:00.000,5.522222222
2008-12-15 23:00:00.000,5.488888889
2008-12-16 00:00:00.000,5.488888889
2008-12-16 01:00:00.000,6.066666667
2008-12-16 02:00:00.000,5.994444444
2008-12-16 03:00:00.000,5.488888889
2008-12-16 04:00:00.000,4.983333333
2008-12-16 05:00:00.000,3.961111111
2008-12-16 06:00:00.000,4.977777778
2008-12-16 07:00:00.000,4.983333333
2008-12-16 08:00:00.000,4.977777778
2008-12-16 09:00:00.000,6.066666667
2008-12-16 10:00:00.000,7.038888889
2008-12-16 11:00:00.000,7.222222222
2008-12-16 12:00:00.000,8.794444444
2008-12-16 13:00:00.000,8.7
2008-12-16 14:00:00.000,7.827777778
2008-12-16 15:00:00.000,7.777777778
2008-12-16 16:00:00.000,7.155555556
2008-12-16 17:00:00.000,7.177777778
2008-12-16 18:00:00.000,7.155555556
2008-12-16 19:00:00.000,7.066666667
2008-12-16 20:00:00.000,7.155555556
2008-12-16 21:00:00.000,6.622222222
2008-12-16 22:00:00.000,6.016666667
2008-12-16 23:00:00.000,6.116666667
2008-12-17 00:00:00.000,6.116666667
2008-12-17 01:00:00.000,6.438888889
2008-12-17 02:00:00.000,6.138888889
2008-12-17 03:00:00.000,5.577777778
2008-12-17 04:00:00.000,6.511111111
2008-12-17 05:00:00.000,6.066666667
2008-12-17 06:00:00.000,5.027777778
2008-12-17 07:00:00.000,6.005555556
2008-12-17 08:00:00.000,6.044444444
2008-12-17 09:00:00.000,7.111111111
2008-12-17 10:00:00.000,7.827777778
2008-12-17 11:00:00.000,9.883333333
2008-12-17 12:00:00.000,9.955555556
2008-12-17 13:00:00.000,9.9
2008-12-17 14:00:00.000,8.938888889
2008-12-17 15:00:00.000,8.916666667
2008-12-17 16:00:00.000,8.833333333
2008-12-17 17:00:00.000,8.772222222
2008-12-17 18:00:00.000,7.755555556
2008-12-17 19:00:00.000,7.711111111
2008-12-17 20:00:00.000,7.755555556
2008-12-17 21:00:00.000,7.733333333
2008-12-17 22:00:00.000,7.222222222
2008-12-17 23:00:00.000,7.222222222
2008-12-18 00:00:00.000,7.222222222
2008-12-18 01:00:00.000,5.866666667
2008-12-18 02:00:00.000,6.694444444
2008-12-18 03:00:00.000,7.2
2008-12-18 04:00:00.000,7.577777778
2008-12-18 05:00:00.000,7.733333333
2008-12-18 06:00:00.000,7.733333333
2008-12-18 07:00:00.000,7.733333333
2008-12-18 08:00:00.000,7.805555556
2008-12-18 09:00:00.000,8.844444444
2008-12-18 10:00:00.000,8.9
2008-12-18 11:00:00.000,8.888888889
2008-12-18 12:00:00.000,8.911111111
2008-12-18 13:00:00.000,9.988888889
2008-12-18 14:00:00.000,9.95
2008-12-18 15:00:00.000,9.927777778
2008-12-18 16:00:00.000,8.922222222
2008-12-18 17:00:00.000,8.772222222
2008-12-18 18:00:00.000,7.711111111
2008-12-18 19:00:00.000,7.766666667
2008-12-18 20:00:00.000,7.666666667
2008-12-18 21:00:00.000,7.644444444
2008-12-18 22:00:00.000,7.677777778
2008-12-18 23:00:00.000,7.572222222
2008-12-19 00:00:00.000,6.483333333
2008-12-19 01:00:00.000,3.294444444
2008-12-19 02:00:00.000,4.905555556
2008-12-19 03:00:00.000,4.4
2008-12-19 04:00:00.000,4.033333333
2008-12-19 05:00:00.000,3.816666667
2008-12-19 06:00:00.000,3.816666667
2008-12-19 07:00:00.000,2.938888889
2008-12-19 08:00:00.000,3.816666667
2008-12-19 09:00:00.000,3.816666667
2008-12-19 10:00:00.000,3.877777778
2008-12-19 11:00:00.000,3.838888889
2008-12-19 12:00:00.000,3.838888889
2008-12-19 13:00:00.000,4.911111111
2008-12-19 14:00:00.000,3.794444444
2008-12-19 15:00:00.000,2.727777778
2008-12-19 16:00:00.000,2.877777778
2008-12-19 17:00:00.000,2.727777778
2008-12-19 18:00:00.000,2.727777778
2008-12-19 19:00:00.000,2.855555556
2008-12-19 20:00:00.000,2.822222222
2008-12-19 21:00:00.000,3.333333333
2008-12-19 22:00:00.000,3.433333333
2008-12-19 23:00:00.000,2.822222222
2008-12-02 00:00:00.000,4.533333333
2008-12-02 01:00:00.000,6.333333333
2008-12-02 02:00:00.000,3.861111111
2008-12-02 03:00:00.000,3.844444444
2008-12-02 04:00:00.000,3.75
2008-12-02 05:00:00.000,2.966666667
2008-12-02 06:00:00.000,2.872222222
2008-12-02 07:00:00.000,2.911111111
2008-12-02 08:00:00.000,3.844444444
2008-12-02 09:00:00.000,6.066666667
2008-12-02 10:00:00.000,7.805555556
2008-12-02 11:00:00.000,9.883333333
2008-12-02 12:00:00.000,11.13888889
2008-12-02 13:00:00.000,11.18333333
2008-12-02 14:00:00.000,12.26666667
2008-12-02 15:00:00.000,11.12777778
2008-12-02 16:00:00.000,9.116666667
2008-12-02 17:00:00.000,6.25
2008-12-02 18:00:00.000,6.711111111
2008-12-02 19:00:00.000,6.666666667
2008-12-02 20:00:00.000,7.194444444
2008-12-02 21:00:00.000,7.705555556
2008-12-02 22:00:00.000,7.755555556
2008-12-02 23:00:00.000,6.133333333
2008-12-20 00:00:00.000,2.822222222
2008-12-20 01:00:00.000,3.372222222
2008-12-20 02:00:00.000,2.822222222
2008-12-20 03:00:00.000,2.844444444
2008-12-20 04:00:00.000,2.955555556
2008-12-20 05:00:00.000,2.894444444
2008-12-20 06:00:00.000,3.911111111
2008-12-20 07:00:00.000,3.877777778
2008-12-20 08:00:00.000,3.911111111
2008-12-20 09:00:00.000,4.927777778
2008-12-20 10:00:00.000,4.027777778
2008-12-20 11:00:00.000,5
2008-12-20 12:00:00.000,5.022222222
2008-12-20 13:00:00.000,5.127777778
2008-12-20 14:00:00.000,5.094444444
2008-12-20 15:00:00.000,5.022222222
2008-12-20 16:00:00.000,4.127777778
2008-12-20 17:00:00.000,2.938888889
2008-12-20 18:00:00.000,2.894444444
2008-12-20 19:00:00.000,3.894444444
2008-12-20 20:00:00.000,2.822222222
2008-12-20 21:00:00.000,2.872222222
2008-12-20 22:00:00.000,2.938888889
2008-12-20 23:00:00.000,2.85
2008-12-21 00:00:00.000,3.355555556
2008-12-21 01:00:00.000,1.038888889
2008-12-21 02:00:00.000,3.377777778
2008-12-21 03:00:00.000,3.4
2008-12-21 04:00:00.000,3.483333333
2008-12-21 05:00:00.000,4.977777778
2008-12-21 06:00:00.000,4.927777778
2008-12-21 07:00:00.000,4.005555556
2008-12-21 08:00:00.000,3.933333333
2008-12-21 09:00:00.000,5.022222222
2008-12-21 10:00:00.000,6.105555556
2008-12-21 11:00:00.000,7.222222222
2008-12-21 12:00:00.000,7.777777778
2008-12-21 13:00:00.000,7.794444444
2008-12-21 14:00:00.000,7.777777778
2008-12-21 15:00:00.000,7.172222222
2008-12-21 16:00:00.000,5.15
2008-12-21 17:00:00.000,2.405555556
2008-12-21 18:00:00.000,1.272222222
2008-12-21 19:00:00.000,1.6
2008-12-21 20:00:00.000,2.266666667
2008-12-21 21:00:00.000,1.711111111
2008-12-21 22:00:00.000,1.15
2008-12-21 23:00:00.000,1.088888889
2008-12-22 00:00:00.000,0.6
2008-12-22 01:00:00.000,4.844444444
2008-12-22 02:00:00.000,-0.627777778
2008-12-22 03:00:00.000,-1.55
2008-12-22 04:00:00.000,-1.033333333
2008-12-22 05:00:00.000,-2.038888889
2008-12-22 06:00:00.000,-1.938888889
2008-12-22 07:00:00.000,-0.766666667
2008-12-22 08:00:00.000,0.183333333
2008-12-22 09:00:00.000,2.244444444
2008-12-22 10:00:00.000,2.227777778
2008-12-22 11:00:00.000,2.916666667
2008-12-22 12:00:00.000,2.983333333
2008-12-22 13:00:00.000,3.966666667
2008-12-22 14:00:00.000,4.072222222
2008-12-22 15:00:00.000,5.116666667
2008-12-22 16:00:00.000,5.016666667
2008-12-22 17:00:00.000,5.161111111
2008-12-22 18:00:00.000,6.111111111
2008-12-22 19:00:00.000,6.038888889
2008-12-22 20:00:00.000,6.161111111
2008-12-22 21:00:00.000,6.183333333
2008-12-22 22:00:00.000,6.688888889
2008-12-22 23:00:00.000,7.15
2008-12-23 00:00:00.000,6.133333333
2008-12-23 01:00:00.000,1.988888889
2008-12-23 02:00:00.000,5.577777778
2008-12-23 03:00:00.000,5.116666667
2008-12-23 04:00:00.000,5.438888889
2008-12-23 05:00:00.000,5.094444444
2008-12-23 06:00:00.000,5.022222222
2008-12-23 07:00:00.000,4.972222222
2008-12-23 08:00:00.000,5.066666667
2008-12-23 09:00:00.000,6.133333333
2008-12-23 10:00:00.000,7.211111111
2008-12-23 11:00:00.000,7.266666667
2008-12-23 12:00:00.000,7.8
2008-12-23 13:00:00.000,7.877777778
2008-12-23 14:00:00.000,7.777777778
2008-12-23 15:00:00.000,7.2
2008-12-23 16:00:00.000,5.277777778
2008-12-23 17:00:00.000,5.044444444
2008-12-23 18:00:00.000,4.994444444
2008-12-23 19:00:00.000,4.111111111
2008-12-23 20:00:00.000,2.866666667
2008-12-23 21:00:00.000,2.822222222
2008-12-23 22:00:00.000,2.311111111
2008-12-23 23:00:00.000,1.2
2008-12-24 00:00:00.000,1.2
2008-12-24 01:00:00.000,0.122222222
2008-12-24 02:00:00.000,0.577777778
2008-12-24 03:00:00.000,0.066666667
2008-12-24 04:00:00.000,-0.966666667
2008-12-24 05:00:00.000,-2.066666667
2008-12-24 06:00:00.000,-2.066666667
2008-12-24 07:00:00.000,-2.055555556
2008-12-24 08:00:00.000,-2.105555556
2008-12-24 09:00:00.000,0.022222222
2008-12-24 10:00:00.000,1.194444444
2008-12-24 11:00:00.000,2.8
2008-12-24 12:00:00.000,2.844444444
2008-12-24 13:00:00.000,3.861111111
2008-12-24 14:00:00.000,2.872222222
2008-12-24 15:00:00.000,1.294444444
2008-12-24 16:00:00.000,1.394444444
2008-12-24 17:00:00.000,1.25
2008-12-24 18:00:00.000,1.227777778
2008-12-24 19:00:00.000,1.272222222
2008-12-24 20:00:00.000,1.227777778
2008-12-24 21:00:00.000,1.177777778
2008-12-24 22:00:00.000,0.761111111
2008-12-24 23:00:00.000,0.138888889
2008-12-25 00:00:00.000,0.088888889
2008-12-25 01:00:00.000,-3.944444444
2008-12-25 02:00:00.000,0.133333333
2008-12-25 03:00:00.000,0.111111111
2008-12-25 04:00:00.000,0.238888889
2008-12-25 05:00:00.000,0.133333333
2008-12-25 06:00:00.000,0.105555556
2008-12-25 07:00:00.000,-0.888888889
2008-12-25 08:00:00.000,-1.044444444
2008-12-25 09:00:00.000,-1.066666667
2008-12-25 10:00:00.000,-1.044444444
2008-12-25 11:00:00.000,-1.066666667
2008-12-25 12:00:00.000,-0.994444444
2008-12-25 13:00:00.000,0.044444444
2008-12-25 14:00:00.000,0.116666667
2008-12-25 15:00:00.000,0.094444444
2008-12-25 16:00:00.000,-0.955555556
2008-12-25 17:00:00.000,-2.038888889
2008-12-25 18:00:00.000,-2.105555556
2008-12-25 19:00:00.000,-1.288888889
2008-12-25 20:00:00.000,-2.15
2008-12-25 21:00:00.000,-1.666666667
2008-12-25 22:00:00.000,-2.822222222
2008-12-25 23:00:00.000,-3.25
2008-12-26 00:00:00.000,-3.733333333
2008-12-26 01:00:00.000,-7.627777778
2008-12-26 02:00:00.000,-5.427777778
2008-12-26 03:00:00.000,-5.955555556
2008-12-26 04:00:00.000,-5.705555556
2008-12-26 05:00:00.000,-3.938888889
2008-12-26 06:00:00.000,-2.755555556
2008-12-26 07:00:00.000,-2.694444444
2008-12-26 08:00:00.000,-2.705555556
